shuffled_index,class,filename,stem,trial_type,bucket_trial_index
2,pencil,pencil/pencil_0.405_00500001_2023-09-16_1_5c711de689_processed_00608.jpg,pencil_0.405_00500001_2023-09-16_1_5c711de689_processed_00608,regular,585
2,dress,dress/dress_0.307_01570002_2024-07-31_4_efd322ae27_processed_00448.jpg,dress_0.307_01570002_2024-07-31_4_efd322ae27_processed_00448,regular,586
2,rock,rock/rock_0.452_01570002_2024-07-31_1_11e2d21302_processed_00232.jpg,rock_0.452_01570002_2024-07-31_1_11e2d21302_processed_00232,regular,587
2,can,can/can_0.860_02080001_2024-02-21_1_4a6bd1b446_processed_00465.jpg,can_0.860_02080001_2024-02-21_1_4a6bd1b446_processed_00465,regular,588
2,bathtub,bathtub/bathtub_0.450_02370001_2023-07-17_1_c88dba7db6_processed_00435.jpg,bathtub_0.450_02370001_2023-07-17_1_c88dba7db6_processed_00435,regular,589
2,watch,watch/watch_0.841_01970001_2024-07-29_1_d172bacead_processed_00079.jpg,watch_0.841_01970001_2024-07-29_1_d172bacead_processed_00079,regular,590
2,box,box/box_0.466_00320003_2024-03-30_2_6e423291ba_00586.jpg,box_0.466_00320003_2024-03-30_2_6e423291ba_00586,regular,591
2,foot,foot/foot_0.295_01560001_2024-03-04_1_ae9d593318_processed_00184.jpg,foot_0.295_01560001_2024-03-04_1_ae9d593318_processed_00184,regular,592
2,belt,belt/belt_0.255_02550001_2023-07-31_4_29f7905f32_processed_00292.jpg,belt_0.255_02550001_2023-07-31_4_29f7905f32_processed_00292,regular,593
2,pumpkin,pumpkin/pumpkin_0.255_01980001_2024-07-29_1_8f006e7ba1_processed_00010.jpg,pumpkin_0.255_01980001_2024-07-29_1_8f006e7ba1_processed_00010,regular,594
2,pajamas,pajamas/pajamas_0.395_01520001_2024-02-21_1_964c2f55b4_processed_00206.jpg,pajamas_0.395_01520001_2024-02-21_1_964c2f55b4_processed_00206,regular,595
2,face,face/face_0.325_00360001_2024-10-30_4_e5f68ece5a_processed_00377.jpg,face_0.325_00360001_2024-10-30_4_e5f68ece5a_processed_00377,regular,596
2,flower,flower/flower_0.470_00360001_2024-08-05_2_ef3ef62c25_processed_00437.jpg,flower_0.470_00360001_2024-08-05_2_ef3ef62c25_processed_00437,regular,597
2,rooster,rooster/rooster_0.497_00370001_2024-01-03_1_c9f80adecf_processed_00127.jpg,rooster_0.497_00370001_2024-01-03_1_c9f80adecf_processed_00127,regular,598
2,frog,frog/frog_0.286_01560001_2024-05-01_1_f59266198f_processed_00563.jpg,frog_0.286_01560001_2024-05-01_1_f59266198f_processed_00563,regular,599
2,bench,bench/bench_0.895_00400002_2024-01-13_2_275b48ea98_00680.jpg,bench_0.895_00400002_2024-01-13_2_275b48ea98_00680,regular,600
2,sauce,sauce/sauce_0.366_00510002_2024-07-15_3_ccd619ade2_processed_00688.jpg,sauce_0.366_00510002_2024-07-15_3_ccd619ade2_processed_00688,regular,601
2,swing,swing/swing_0.256_00500001_2024-08-10_2_e7344a12cb_processed_00286.jpg,swing_0.256_00500001_2024-08-10_2_e7344a12cb_processed_00286,regular,602
2,apple,apple/apple_0.355_00440001_2024-02-12_1_77e2ed919d_processed_00239.jpg,apple_0.355_00440001_2024-02-12_1_77e2ed919d_processed_00239,regular,603
2,towel,towel/towel_0.491_00400002_2024-01-06_3_9baeae251a_00749.jpg,towel_0.491_00400002_2024-01-06_3_9baeae251a_00749,regular,604
2,elephant,elephant/elephant_0.467_00320001_2024-07-03_1_32332cd490_processed_00636.jpg,elephant_0.467_00320001_2024-07-03_1_32332cd490_processed_00636,regular,605
2,chair,chair/chair_0.859_01920001_2024-07-19_2_10d0a01eee_00210.jpg,chair_0.859_01920001_2024-07-19_2_10d0a01eee_00210,regular,606
2,pizza,pizza/pizza_0.315_01420001_2024-06-03_2_15238c9be2_processed_00134.jpg,pizza_0.315_01420001_2024-06-03_2_15238c9be2_processed_00134,regular,607
2,tricycle,tricycle/tricycle_0.399_00320003_2024-08-18_3_eb98137f93_processed_00012.jpg,tricycle_0.399_00320003_2024-08-18_3_eb98137f93_processed_00012,regular,608
2,raisin,raisin/raisin_0.326_00400003_2024-02-28_3_68a3a86571_processed_00923.jpg,raisin_0.326_00400003_2024-02-28_3_68a3a86571_processed_00923,regular,609
2,radio,radio/radio_0.597_00230001_2024-03-04_1_ff9fb3d1ce_processed_00116.jpg,radio_0.597_00230001_2024-03-04_1_ff9fb3d1ce_processed_00116,regular,610
2,soup,soup/soup_0.475_01570002_2024-08-05_1_fddb2764bd_processed_00362.jpg,soup_0.475_01570002_2024-08-05_1_fddb2764bd_processed_00362,regular,611
2,frog,frog/frog_0.525_00360001_2024-08-28_2_911ab6c0e6_processed_00433.jpg,frog_0.525_00360001_2024-08-28_2_911ab6c0e6_processed_00433,regular,612
2,soap,soap/soap_0.558_00510002_2024-08-20_4_15f09b8676_processed_00397.jpg,soap_0.558_00510002_2024-08-20_4_15f09b8676_processed_00397,regular,613
2,paper,paper/paper_0.387_01990001_2024-02-26_1_82b1196ab5_processed_00138.jpg,paper_0.387_01990001_2024-02-26_1_82b1196ab5_processed_00138,regular,614
2,apple,apple/apple_0.464_01920001_2024-07-19_1_34b29311fa_00152.jpg,apple_0.464_01920001_2024-07-19_1_34b29311fa_00152,regular,615
2,raisin,raisin/raisin_0.465_00240001_2024-01-28_1_1badb102e8_processed_01006.jpg,raisin_0.465_00240001_2024-01-28_1_1badb102e8_processed_01006,regular,616
2,scarf,scarf/scarf_0.420_00490001_2023-12-28_1_4d2984425d_processed_00583.jpg,scarf_0.420_00490001_2023-12-28_1_4d2984425d_processed_00583,regular,617
2,grass,grass/grass_0.469_02100001_2024-06-05_3_1145154645_processed_00260.jpg,grass_0.469_02100001_2024-06-05_3_1145154645_processed_00260,regular,618
2,coffee,coffee/coffee_0.314_01920001_2024-02-07_1_7dd31df3dd_processed_00596.jpg,coffee_0.314_01920001_2024-02-07_1_7dd31df3dd_processed_00596,regular,619
2,horse,horse/horse_0.716_00370002_2024-09-22_1_cae95002e5_processed_00366.jpg,horse_0.716_00370002_2024-09-22_1_cae95002e5_processed_00366,regular,620
2,toy,toy/toy_0.301_00400002_2024-01-13_5_a7244bc8ee_00115.jpg,toy_0.301_00400002_2024-01-13_5_a7244bc8ee_00115,regular,621
2,tricycle,tricycle/tricycle_0.331_00370002_2024-05-18_2_a25b54defb_processed_00238.jpg,tricycle_0.331_00370002_2024-05-18_2_a25b54defb_processed_00238,regular,622
2,corn,corn/corn_0.559_00420001_2024-06-28_1_211f310e03_processed_00702.jpg,corn_0.559_00420001_2024-06-28_1_211f310e03_processed_00702,regular,623
2,scissors,scissors/scissors_0.725_02300001_2024-07-19_1_2a16beabc9_00456.jpg,scissors_0.725_02300001_2024-07-19_1_2a16beabc9_00456,regular,624
2,book,book/book_0.597_01920001_2024-07-19_2_10d0a01eee_00685.jpg,book_0.597_01920001_2024-07-19_2_10d0a01eee_00685,regular,625
2,milk,milk/milk_0.272_00320002_2024-04-19_1_d5e2abd789_processed_00952.jpg,milk_0.272_00320002_2024-04-19_1_d5e2abd789_processed_00952,regular,626
2,elephant,elephant/elephant_0.763_00370002_2024-01-31_3_1baf65e63d_processed_00863.jpg,elephant_0.763_00370002_2024-01-31_3_1baf65e63d_processed_00863,regular,627
2,apple,apple/apple_0.472_01920001_2024-07-19_1_34b29311fa_00087.jpg,apple_0.472_01920001_2024-07-19_1_34b29311fa_00087,regular,628
2,shower,shower/shower_0.254_00400001_2023-07-18_2_334bb5ef6e_processed_00056.jpg,shower_0.254_00400001_2023-07-18_2_334bb5ef6e_processed_00056,regular,629
2,sweater,sweater/sweater_0.315_00350002_2024-12-12_2_ff89daa357_processed_00307.jpg,sweater_0.315_00350002_2024-12-12_2_ff89daa357_processed_00307,regular,630
2,pizza,pizza/pizza_0.610_01740001_2024-03-06_1_2564bc257e_processed_00215.jpg,pizza_0.610_01740001_2024-03-06_1_2564bc257e_processed_00215,regular,631
2,bench,bench/bench_0.828_00400002_2024-01-13_2_275b48ea98_00627.jpg,bench_0.828_00400002_2024-01-13_2_275b48ea98_00627,regular,632
2,purse,purse/purse_0.251_01720001_2024-05-20_2_a01c16133b_processed_00621.jpg,purse_0.251_01720001_2024-05-20_2_a01c16133b_processed_00621,regular,633
2,arm,arm/arm_0.257_02980001_2023-07-21_2_6fcd8eafb2_processed_00163.jpg,arm_0.257_02980001_2023-07-21_2_6fcd8eafb2_processed_00163,regular,634
2,potato,potato/potato_0.387_00430001_2024-12-11_2_c3654a75df_processed_00027.jpg,potato_0.387_00430001_2024-12-11_2_c3654a75df_processed_00027,regular,635
2,car,car/car_0.345_00400002_2024-01-13_4_6b1efae297_00422.jpg,car_0.345_00400002_2024-01-13_4_6b1efae297_00422,regular,636
2,glass,glass/glass_0.377_00320001_2024-08-25_3_ad6722624e_processed_00538.jpg,glass_0.377_00320001_2024-08-25_3_ad6722624e_processed_00538,regular,637
2,jar,jar/jar_0.585_00400003_2024-06-21_1_484d01eae7_processed_00186.jpg,jar_0.585_00400003_2024-06-21_1_484d01eae7_processed_00186,regular,638
2,bench,bench/bench_0.363_01920001_2024-05-01_1_704a16a87d_processed_00236.jpg,bench_0.363_01920001_2024-05-01_1_704a16a87d_processed_00236,regular,639
2,toothbrush,toothbrush/toothbrush_0.328_00390001_2024-08-23_3_9b060acd35_processed_00077.jpg,toothbrush_0.328_00390001_2024-08-23_3_9b060acd35_processed_00077,regular,640
2,elephant,elephant/elephant_0.765_00560001_2023-10-14_1_c5dbeb2019_processed_00324.jpg,elephant_0.765_00560001_2023-10-14_1_c5dbeb2019_processed_00324,regular,641
2,ball,ball/ball_0.702_00560001_2023-08-01_3_0978447de0_00297.jpg,ball_0.702_00560001_2023-08-01_3_0978447de0_00297,regular,642
2,bird,bird/bird_0.718_00430001_2023-07-21_2_7945b9deaf_processed_00590.jpg,bird_0.718_00430001_2023-07-21_2_7945b9deaf_processed_00590,regular,643
2,table,table/table_0.710_02300001_2024-07-19_1_2a16beabc9_00650.jpg,table_0.710_02300001_2024-07-19_1_2a16beabc9_00650,regular,644
2,snow,snow/snow_0.422_00680001_2023-05-15_1_3da0e056b2_processed_00399.jpg,snow_0.422_00680001_2023-05-15_1_3da0e056b2_processed_00399,regular,645
2,leg,leg/leg_0.251_00500001_NA_1_913516722b_processed_00051.jpg,leg_0.251_00500001_NA_1_913516722b_processed_00051,regular,646
2,jar,jar/jar_0.256_00370002_2024-09-11_1_2782a8b53c_processed_00771.jpg,jar_0.256_00370002_2024-09-11_1_2782a8b53c_processed_00771,regular,647
2,swing,swing/swing_0.886_01720001_2024-05-20_1_95fc682a1b_processed_00493.jpg,swing_0.886_01720001_2024-05-20_1_95fc682a1b_processed_00493,regular,648
2,car,car/car_0.375_00400002_2024-01-13_3_7ca2b2ad65_00101.jpg,car_0.375_00400002_2024-01-13_3_7ca2b2ad65_00101,regular,649
2,flower,flower/flower_0.312_00430002_2024-05-20_1_46c6eadd5f_processed_00657.jpg,flower_0.312_00430002_2024-05-20_1_46c6eadd5f_processed_00657,regular,650
2,bed,bed/bed_0.280_00240001_2024-03-24_4_f330b11523_00027.jpg,bed_0.280_00240001_2024-03-24_4_f330b11523_00027,regular,651
2,truck,truck/truck_0.642_00460001_NA_1_c1b6b72be5_processed_00221.jpg,truck_0.642_00460001_NA_1_c1b6b72be5_processed_00221,regular,652
2,glass,glass/glass_0.479_00720001_2023-07-22_2_d173195db1_processed_00136.jpg,glass_0.479_00720001_2023-07-22_2_d173195db1_processed_00136,regular,653
2,nose,nose/nose_0.384_00350002_2024-12-11_1_046b221fe4_processed_00050.jpg,nose_0.384_00350002_2024-12-11_1_046b221fe4_processed_00050,regular,654
2,shovel,shovel/shovel_0.710_00340002_2024-09-08_1_fb2e825d2d_processed_00269.jpg,shovel_0.710_00340002_2024-09-08_1_fb2e825d2d_processed_00269,regular,655
2,raisin,raisin/raisin_0.621_00720001_2023-07-08_1_093ff171d1_processed_00323.jpg,raisin_0.621_00720001_2023-07-08_1_093ff171d1_processed_00323,regular,656
2,sock,sock/sock_0.365_00440001_2024-04-07_3_e88a647bfc_processed_00811.jpg,sock_0.365_00440001_2024-04-07_3_e88a647bfc_processed_00811,regular,658
2,frog,frog/frog_0.305_00420001_2024-08-25_1_e1189ab17c_processed_00022.jpg,frog_0.305_00420001_2024-08-25_1_e1189ab17c_processed_00022,regular,659
2,radio,radio/radio_0.361_00400001_2023-06-21_3_a8a972f54b_processed_00532.jpg,radio_0.361_00400001_2023-06-21_3_a8a972f54b_processed_00532,regular,660
2,plate,plate/plate_0.775_01560001_2024-04-24_2_12b7eb95f2_processed_00512.jpg,plate_0.775_01560001_2024-04-24_2_12b7eb95f2_processed_00512,regular,661
2,bread,bread/bread_0.373_01920001_2024-07-19_2_10d0a01eee_00681.jpg,bread_0.373_01920001_2024-07-19_2_10d0a01eee_00681,regular,662
2,oven,oven/oven_0.368_00500001_2023-09-16_4_dd7fe3d060_00064.jpg,oven_0.368_00500001_2023-09-16_4_dd7fe3d060_00064,regular,663
2,hair,hair/hair_0.277_00320002_2024-10-22_2_a791534ce5_processed_00225.jpg,hair_0.277_00320002_2024-10-22_2_a791534ce5_processed_00225,regular,664
2,knife,knife/knife_0.279_01970002_2024-01-24_1_a21769900e_00018.jpg,knife_0.279_01970002_2024-01-24_1_a21769900e_00018,regular,665
2,coffee,coffee/coffee_0.301_00500001_2024-09-15_1_c73e700d3f_processed_00341.jpg,coffee_0.301_00500001_2024-09-15_1_c73e700d3f_processed_00341,regular,666
2,apple,apple/apple_0.275_00320003_2024-09-07_2_d04cb61eb5_00421.jpg,apple_0.275_00320003_2024-09-07_2_d04cb61eb5_00421,regular,667
2,muffin,muffin/muffin_0.374_00220001_2024-11-27_2_eeca75edb9_processed_00243.jpg,muffin_0.374_00220001_2024-11-27_2_eeca75edb9_processed_00243,regular,668
2,car,car/car_0.585_02630001_2024-07-19_1_84b6db3f6a_00337.jpg,car_0.585_02630001_2024-07-19_1_84b6db3f6a_00337,regular,669
2,plate,plate/plate_0.275_02750002_2023-07-21_1_d3e1856c39_processed_00042.jpg,plate_0.275_02750002_2023-07-21_1_d3e1856c39_processed_00042,regular,670
2,blanket,blanket/blanket_0.710_00490001_2014-02-10_4_770d50627d_processed_00475.jpg,blanket_0.710_00490001_2014-02-10_4_770d50627d_processed_00475,regular,671
2,doll,doll/doll_0.281_00370001_2024-08-04_2_8387d50540_processed_00568.jpg,doll_0.281_00370001_2024-08-04_2_8387d50540_processed_00568,regular,672
2,vacuum,vacuum/vacuum_0.720_00400003_2024-08-25_2_dec4009c9e_processed_00657.jpg,vacuum_0.720_00400003_2024-08-25_2_dec4009c9e_processed_00657,regular,673
2,fork,fork/fork_0.492_00550001_2023-11-20_1_c2c236cb64_processed_00465.jpg,fork_0.492_00550001_2023-11-20_1_c2c236cb64_processed_00465,regular,674
2,orange,orange/orange_0.276_01520001_2024-01-29_4_1f42d5db42_processed_00655.jpg,orange_0.276_01520001_2024-01-29_4_1f42d5db42_processed_00655,regular,675
2,flower,flower/flower_0.270_00820001_2023-07-13_3_ec5be615f1_00569.jpg,flower_0.270_00820001_2023-07-13_3_ec5be615f1_00569,regular,676
2,muffin,muffin/muffin_0.273_00400002_2024-03-10_1_f15da920c8_processed_01520.jpg,muffin_0.273_00400002_2024-03-10_1_f15da920c8_processed_01520,regular,677
2,toy,toy/toy_0.591_00240001_2024-03-24_4_f330b11523_00113.jpg,toy_0.591_00240001_2024-03-24_4_f330b11523_00113,regular,678
2,fork,fork/fork_0.521_00240001_2024-03-31_2_06893285b6_processed_00021.jpg,fork_0.521_00240001_2024-03-31_2_06893285b6_processed_00021,regular,679
2,strawberry,strawberry/strawberry_0.427_01920001_2024-07-19_1_34b29311fa_00084.jpg,strawberry_0.427_01920001_2024-07-19_1_34b29311fa_00084,regular,680
2,frog,frog/frog_0.413_01670001_2024-07-24_1_4ba2f30260_processed_00553.jpg,frog_0.413_01670001_2024-07-24_1_4ba2f30260_processed_00553,regular,683
2,pillow,pillow/pillow_0.276_01720001_2024-07-31_3_f2eac26d0e_processed_00058.jpg,pillow_0.276_01720001_2024-07-31_3_f2eac26d0e_processed_00058,regular,684
2,bed,bed/bed_0.354_00400002_2024-01-06_3_9baeae251a_00310.jpg,bed_0.354_00400002_2024-01-06_3_9baeae251a_00310,regular,685
2,bird,bird/bird_0.269_00320002_2024-08-18_1_41b19ba821_processed_00437.jpg,bird_0.269_00320002_2024-08-18_1_41b19ba821_processed_00437,regular,686
2,grass,grass/grass_0.263_00420001_2024-05-26_2_856f88eedf_processed_00455.jpg,grass_0.263_00420001_2024-05-26_2_856f88eedf_processed_00455,regular,687
2,bib,bib/bib_0.305_00420001_2024-11-17_3_4fc8bcc2de_processed_00015.jpg,bib_0.305_00420001_2024-11-17_3_4fc8bcc2de_processed_00015,regular,688
2,strawberry,strawberry/strawberry_0.270_00500001_2023-11-19_2_c0c5511cae_processed_00685.jpg,strawberry_0.270_00500001_2023-11-19_2_c0c5511cae_processed_00685,regular,689
2,nail,nail/nail_0.300_01740001_2024-07-22_3_8186eb3c27_processed_00217.jpg,nail_0.300_01740001_2024-07-22_3_8186eb3c27_processed_00217,regular,690
2,hat,hat/hat_0.933_00400002_2024-01-13_5_a7244bc8ee_00148.jpg,hat_0.933_00400002_2024-01-13_5_a7244bc8ee_00148,regular,691
2,arm,arm/arm_0.267_00320003_2024-07-20_1_d2f7143d58_processed_00564.jpg,arm_0.267_00320003_2024-07-20_1_d2f7143d58_processed_00564,regular,692
2,shirt,shirt/shirt_0.258_02450001_2024-05-29_1_35271d6ab6_processed_00623.jpg,shirt_0.258_02450001_2024-05-29_1_35271d6ab6_processed_00623,regular,693
2,truck,truck/truck_0.499_00220001_2024-11-07_1_9b56400ffe_processed_00023.jpg,truck_0.499_00220001_2024-11-07_1_9b56400ffe_processed_00023,regular,694
2,broom,broom/broom_0.496_00590001_2024-05-25_1_1a8a0238e5_processed_00603.jpg,broom_0.496_00590001_2024-05-25_1_1a8a0238e5_processed_00603,regular,695
2,swing,swing/swing_0.723_01640001_2023-07-21_2_fc6890638f_processed_00236.jpg,swing_0.723_01640001_2023-07-21_2_fc6890638f_processed_00236,regular,696
2,butterfly,butterfly/butterfly_0.782_00220001_2024-10-17_2_cac01acb32_processed_00383.jpg,butterfly_0.782_00220001_2024-10-17_2_cac01acb32_processed_00383,regular,697
2,doll,doll/doll_0.512_02510001_2024-04-29_2_5eebd84ed0_processed_00459.jpg,doll_0.512_02510001_2024-04-29_2_5eebd84ed0_processed_00459,regular,698
2,swing,swing/swing_0.279_00430001_2023-11-17_2_932ee1349e_processed_00688.jpg,swing_0.279_00430001_2023-11-17_2_932ee1349e_processed_00688,regular,699
2,carrot,carrot/carrot_0.557_02140001_2024-01-31_1_aa67dca734_processed_00208.jpg,carrot_0.557_02140001_2024-01-31_1_aa67dca734_processed_00208,regular,700
2,towel,towel/towel_0.450_00320003_2024-09-07_2_d04cb61eb5_00314.jpg,towel_0.450_00320003_2024-09-07_2_d04cb61eb5_00314,regular,702
2,purse,purse/purse_0.263_01920001_2024-02-21_1_08d4bd7538_processed_00628.jpg,purse_0.263_01920001_2024-02-21_1_08d4bd7538_processed_00628,regular,703
2,sweater,sweater/sweater_0.302_00230001_2024-01-20_3_9de18793ed_processed_00459.jpg,sweater_0.302_00230001_2024-01-20_3_9de18793ed_processed_00459,regular,704
2,purse,purse/purse_0.392_00820001_2024-01-10_2_27105a5548_processed_00446.jpg,purse_0.392_00820001_2024-01-10_2_27105a5548_processed_00446,regular,705
2,milk,milk/milk_0.357_00400002_2024-10-06_3_d3c4cbba50_processed_00920.jpg,milk_0.357_00400002_2024-10-06_3_d3c4cbba50_processed_00920,regular,706
2,rooster,rooster/rooster_0.515_00320001_2024-06-09_2_108c4ce786_processed_00445.jpg,rooster_0.515_00320001_2024-06-09_2_108c4ce786_processed_00445,regular,707
2,bowl,bowl/bowl_0.361_00500001_2023-09-16_2_aa0f9b84d4_00764.jpg,bowl_0.361_00500001_2023-09-16_2_aa0f9b84d4_00764,regular,708
2,shoe,shoe/shoe_0.288_00390001_2024-11-23_4_54d2afb7d4_processed_00148.jpg,shoe_0.288_00390001_2024-11-23_4_54d2afb7d4_processed_00148,regular,709
2,coffee,coffee/coffee_0.280_00430001_2024-01-20_3_7ea025c3de_processed_00037.jpg,coffee_0.280_00430001_2024-01-20_3_7ea025c3de_processed_00037,regular,710
2,horse,horse/horse_0.893_00220001_2024-04-06_2_69b5a40c71_processed_00251.jpg,horse_0.893_00220001_2024-04-06_2_69b5a40c71_processed_00251,regular,712
2,box,box/box_0.295_02330001_2024-01-22_1_d6e11538d3_processed_00220.jpg,box_0.295_02330001_2024-01-22_1_d6e11538d3_processed_00220,regular,713
2,mitten,mitten/mitten_0.286_00400002_2024-01-13_5_a7244bc8ee_00603.jpg,mitten_0.286_00400002_2024-01-13_5_a7244bc8ee_00603,regular,714
2,tricycle,tricycle/tricycle_0.315_00400002_2024-01-13_4_6b1efae297_00477.jpg,tricycle_0.315_00400002_2024-01-13_4_6b1efae297_00477,regular,715
2,alligator,alligator/alligator_0.270_00430001_2023-08-23_1_c1a4695a80_processed_00606.jpg,alligator_0.270_00430001_2023-08-23_1_c1a4695a80_processed_00606,regular,716
2,balloon,balloon/balloon_0.627_00320002_2024-09-06_2_c3db683e88_processed_00351.jpg,balloon_0.627_00320002_2024-09-06_2_c3db683e88_processed_00351,regular,717
2,egg,egg/egg_0.284_2023_2_d97cba3851_processed_00254.jpg,egg_0.284_2023_2_d97cba3851_processed_00254,regular,718
2,belt,belt/belt_0.259_02100001_2023-07-17_4_883b666086_processed_00014.jpg,belt_0.259_02100001_2023-07-17_4_883b666086_processed_00014,regular,719
2,bed,bed/bed_0.628_01740001_2024-07-15_2_b5445b9df0_processed_00469.jpg,bed_0.628_01740001_2024-07-15_2_b5445b9df0_processed_00469,regular,720
2,toe,toe/toe_0.333_02730001_2023-07-28_1_673f61cd1c_processed_00244.jpg,toe_0.333_02730001_2023-07-28_1_673f61cd1c_processed_00244,regular,721
2,door,door/door_0.300_02300001_2024-07-19_1_2a16beabc9_00484.jpg,door_0.300_02300001_2024-07-19_1_2a16beabc9_00484,regular,722
2,bread,bread/bread_0.342_01920001_2024-07-19_2_10d0a01eee_00652.jpg,bread_0.342_01920001_2024-07-19_2_10d0a01eee_00652,regular,723
2,shovel,shovel/shovel_0.393_00320001_2024-05-08_1_5b50f7a17b_processed_00611.jpg,shovel_0.393_00320001_2024-05-08_1_5b50f7a17b_processed_00611,regular,724
2,oven,oven/oven_0.384_00400001_2023-09-27_1-09_00831.jpg,oven_0.384_00400001_2023-09-27_1-09_00831,regular,725
2,chips,chips/chips_0.303_00320002_2024-08-01_1_b528144e41_processed_00436.jpg,chips_0.303_00320002_2024-08-01_1_b528144e41_processed_00436,regular,726
2,radio,radio/radio_0.299_00490001_2023-12-20_1_f57746083c_processed_00245.jpg,radio_0.299_00490001_2023-12-20_1_f57746083c_processed_00245,regular,727
2,soup,soup/soup_0.442_00460001_2024-02-14_2_71ac0e9692_processed_00258.jpg,soup_0.442_00460001_2024-02-14_2_71ac0e9692_processed_00258,regular,728
2,comb,comb/comb_0.363_00820001_2023-07-13_3_ec5be615f1_00181.jpg,comb_0.363_00820001_2023-07-13_3_ec5be615f1_00181,regular,729
2,butterfly,butterfly/butterfly_0.429_00430001_2023-08-04_3_b94b774d18_processed_00741.jpg,butterfly_0.429_00430001_2023-08-04_3_b94b774d18_processed_00741,regular,730
2,alligator,alligator/alligator_0.252_01970002_2023-08-02_1_3dc0082129_processed_00144.jpg,alligator_0.252_01970002_2023-08-02_1_3dc0082129_processed_00144,regular,731
2,necklace,necklace/necklace_0.433_00360001_2024-09-15_1_ea5a892fe3_processed_00298.jpg,necklace_0.433_00360001_2024-09-15_1_ea5a892fe3_processed_00298,regular,732
2,pizza,pizza/pizza_0.644_00240001_2024-03-31_1_5342a9c63b_processed_00754.jpg,pizza_0.644_00240001_2024-03-31_1_5342a9c63b_processed_00754,regular,733
2,zebra,zebra/zebra_0.268_00370002_2024-03-15_4_4d57716657_processed_00236.jpg,zebra_0.268_00370002_2024-03-15_4_4d57716657_processed_00236,regular,734
2,strawberry,strawberry/strawberry_0.428_00550001_2023-11-20_1_c2c236cb64_processed_00376.jpg,strawberry_0.428_00550001_2023-11-20_1_c2c236cb64_processed_00376,regular,735
2,arm,arm/arm_0.274_02140001_2024-02-26_1_a73fde0cda_processed_00049.jpg,arm_0.274_02140001_2024-02-26_1_a73fde0cda_processed_00049,regular,736
2,toy,toy/toy_0.901_00560001_2023-08-01_3_0978447de0_00662.jpg,toy_0.901_00560001_2023-08-01_3_0978447de0_00662,regular,737
2,pants,pants/pants_0.330_00390001_2024-09-07_1_f5b8f5df32_processed_00633.jpg,pants_0.330_00390001_2024-09-07_1_f5b8f5df32_processed_00633,regular,738
2,clock,clock/clock_0.254_00590001_2024-05-29_4_6eb4f3d988_processed_00008.jpg,clock_0.254_00590001_2024-05-29_4_6eb4f3d988_processed_00008,regular,739
2,doll,doll/doll_0.643_00400002_2024-01-13_5_a7244bc8ee_00404.jpg,doll_0.643_00400002_2024-01-13_5_a7244bc8ee_00404,regular,740
2,milk,milk/milk_0.653_00370002_2024-10-12_1_657f13e8e4_processed_00017.jpg,milk_0.653_00370002_2024-10-12_1_657f13e8e4_processed_00017,regular,741
2,mitten,mitten/mitten_0.418_00400002_2024-01-13_3_7ca2b2ad65_00025.jpg,mitten_0.418_00400002_2024-01-13_3_7ca2b2ad65_00025,regular,742
2,pen,pen/pen_0.409_00720001_2023-07-09_3_de30fa2e71_processed_00185.jpg,pen_0.409_00720001_2023-07-09_3_de30fa2e71_processed_00185,regular,743
2,tooth,tooth/tooth_0.351_00320001_2024-10-05_1_e70eb396f1_processed_00589.jpg,tooth_0.351_00320001_2024-10-05_1_e70eb396f1_processed_00589,regular,744
2,pen,pen/pen_0.313_01990001_2024-02-26_1_82b1196ab5_processed_00705.jpg,pen_0.313_01990001_2024-02-26_1_82b1196ab5_processed_00705,regular,745
2,scissors,scissors/scissors_0.568_01970002_2024-02-14_1_a4157305b6_processed_00137.jpg,scissors_0.568_01970002_2024-02-14_1_a4157305b6_processed_00137,regular,746
2,snow,snow/snow_0.453_00230001_2024-01-20_1_8f832d7d0e_processed_00755.jpg,snow_0.453_00230001_2024-01-20_1_8f832d7d0e_processed_00755,regular,747
2,butterfly,butterfly/butterfly_0.382_00220001_2024-10-17_2_cac01acb32_processed_00315.jpg,butterfly_0.382_00220001_2024-10-17_2_cac01acb32_processed_00315,regular,748
2,towel,towel/towel_0.496_00370002_2024-02-14_1_805eb32a71_processed_00017.jpg,towel_0.496_00370002_2024-02-14_1_805eb32a71_processed_00017,regular,749
2,toast,toast/toast_0.643_01700001_2024-06-05_1_30c96e227e_processed_00197.jpg,toast_0.643_01700001_2024-06-05_1_30c96e227e_processed_00197,regular,750
2,couch,couch/couch_0.774_00440001_2024-04-22_2_c804864606_00128.jpg,couch_0.774_00440001_2024-04-22_2_c804864606_00128,regular,751
2,watch,watch/watch_0.310_00510002_2024-11-18_5_85d87ae793_processed_00354.jpg,watch_0.310_00510002_2024-11-18_5_85d87ae793_processed_00354,regular,752
2,bed,bed/bed_0.462_00240001_2024-03-24_4_f330b11523_00074.jpg,bed_0.462_00240001_2024-03-24_4_f330b11523_00074,regular,753
2,oven,oven/oven_0.648_00500001_2023-09-16_2_641315b5b2_00272.jpg,oven_0.648_00500001_2023-09-16_2_641315b5b2_00272,regular,754
2,strawberry,strawberry/strawberry_0.402_00400003_2024-03-07_3_da5c57d830_processed_00804.jpg,strawberry_0.402_00400003_2024-03-07_3_da5c57d830_processed_00804,regular,755
